sex,year,age,mean_ghq
male,2e3,15,1.5833333333333333
male,2e3,16,1.0403225806451613
male,2e3,17,1.4690265486725664
male,2e3,18,1.036697247706422
male,2e3,19,2.0285714285714285
male,2e3,20,1.536764705882353
male,2e3,21,1.7142857142857142
male,2e3,22,1.5463917525773196
male,2e3,23,1.891089108910891
male,2e3,24,1.8571428571428572
male,2e3,25,1.5299145299145298
male,2e3,26,1.4146341463414633
male,2e3,27,1.356060606060606
male,2e3,28,1.5317460317460319
male,2e3,29,1.3692307692307693
male,2e3,30,1.4789915966386555
male,2e3,31,1.5294117647058822
male,2e3,32,1.635036496350365
male,2e3,33,1.702290076335878
male,2e3,34,1.3577235772357723
male,2e3,35,1.5103448275862068
male,2e3,36,1.6814814814814816
male,2e3,37,1.8273381294964028
male,2e3,38,1.8384615384615384
male,2e3,39,1.965986394557823
male,2e3,40,1.9726027397260273
male,2e3,41,1.5703125
male,2e3,42,2.16260162601626
male,2e3,43,1.8650793650793651
male,2e3,44,1.6890756302521008
male,2e3,45,1.971698113207547
male,2e3,46,1.6176470588235294
male,2e3,47,1.6460176991150441
male,2e3,48,1.8583333333333334
male,2e3,49,1.88
male,2e3,50,1.77
male,2e3,51,1.6774193548387097
male,2e3,52,2.2580645161290325
male,2e3,53,1.38
male,2e3,54,1.1720430107526882
male,2e3,55,1.9473684210526316
male,2e3,56,2.2261904761904763
male,2e3,57,1.6415094339622642
male,2e3,58,1.6355140186915889
male,2e3,59,1.8024691358024691
male,2e3,60,1.4444444444444444
male,2e3,61,1.2209302325581395
male,2e3,62,1.8181818181818181
male,2e3,63,1.5949367088607596
male,2e3,64,2.2203389830508473
male,2e3,65,0.8333333333333334
male,2e3,66,1.5797101449275361
male,2e3,67,1.1666666666666667
male,2e3,68,0.6944444444444444
male,2e3,69,1.6027397260273972
male,2e3,70,1.5285714285714285
male,2e3,71,1.375
male,2e3,72,1.7049180327868851
male,2e3,73,1.164179104477612
male,2e3,74,1.6290322580645162
male,2e3,75,1.7818181818181817
male,2e3,76,2.272727272727273
male,2e3,77,1.32
male,2e3,78,2.3636363636363638
male,2e3,79,1.6956521739130435
male,2e3,80,1.5384615384615385
male,2e3,81,1.2903225806451613
male,2e3,82,1.1111111111111112
male,2e3,83,2.857142857142857
male,2e3,84,1.619047619047619
male,2e3,85,1.9230769230769231
male,2e3,86,2.0833333333333335
male,2e3,87,0.75
male,2e3,88,1.7142857142857142
male,2e3,89,2.5714285714285716
male,2e3,90,2.4
male,2e3,91,2
male,2e3,92,3
male,2e3,93,1.6666666666666667
male,2e3,95,5.5
male,2001,15,1.7666666666666666
male,2001,16,0.8979591836734694
male,2001,17,1.106060606060606
male,2001,18,1.4959349593495934
male,2001,19,1.221476510067114
male,2001,20,1.7235772357723578
male,2001,21,1.7142857142857142
male,2001,22,1.6833333333333333
male,2001,23,1.385321100917431
male,2001,24,1.4960629921259843
male,2001,25,1.543103448275862
male,2001,26,1.6893939393939394
male,2001,27,1.2954545454545454
male,2001,28,1.2774193548387096
male,2001,29,1.4202898550724639
male,2001,30,1.375
male,2001,31,1.9873417721518987
male,2001,32,1.5273972602739727
male,2001,33,1.849056603773585
male,2001,34,1.3666666666666667
male,2001,35,1.6496815286624205
male,2001,36,1.715846994535519
male,2001,37,1.8333333333333333
male,2001,38,1.869281045751634
male,2001,39,2.1543624161073827
male,2001,40,2.158469945355191
male,2001,41,2.050632911392405
male,2001,42,1.7105263157894737
male,2001,43,1.7183098591549295
male,2001,44,1.8413793103448275
male,2001,45,1.9929577464788732
male,2001,46,1.8852459016393444
male,2001,47,1.9921875
male,2001,48,1.4416666666666667
male,2001,49,1.9411764705882353
male,2001,50,1.8067226890756303
male,2001,51,1.96875
male,2001,52,1.4741379310344827
male,2001,53,1.949579831932773
male,2001,54,1.327485380116959
male,2001,55,1.763157894736842
male,2001,56,1.5729166666666667
male,2001,57,1.9391304347826086
male,2001,58,2.1739130434782608
male,2001,59,1.75
male,2001,60,1.34
male,2001,61,1.8333333333333333
male,2001,62,1.2526315789473683
male,2001,63,1.5728155339805825
male,2001,64,1.28125
male,2001,65,1.5384615384615385
male,2001,66,1.3555555555555556
male,2001,67,1.388235294117647
male,2001,68,1.2388059701492538
male,2001,69,0.9534883720930233
male,2001,70,1.1348314606741574
male,2001,71,1.0277777777777777
male,2001,72,1.4946236559139785
male,2001,73,0.8961038961038961
male,2001,74,1.3857142857142857
male,2001,75,2.1076923076923078
male,2001,76,1.8363636363636364
male,2001,77,1.5
male,2001,78,1.7966101694915255
male,2001,79,2.0952380952380953
male,2001,80,2.0357142857142856
male,2001,81,2.1702127659574466
male,2001,82,1.6764705882352942
male,2001,83,1.4
male,2001,84,2.466666666666667
male,2001,85,1.0666666666666667
male,2001,86,0.9333333333333333
male,2001,87,2.8181818181818183
male,2001,88,2.1666666666666665
male,2001,89,1.3333333333333333
male,2001,90,1.75
male,2001,91,2.142857142857143
male,2001,92,2.5
male,2001,93,5
male,2001,94,3.8
male,2002,15,0.5833333333333334
male,2002,16,1.0930232558139534
male,2002,17,1.4047619047619047
male,2002,18,0.9801980198019802
male,2002,19,1.6972477064220184
male,2002,20,2.034782608695652
male,2002,21,1.7142857142857142
male,2002,22,1.6271186440677967
male,2002,23,1.3888888888888888
male,2002,24,1.8850574712643677
male,2002,25,1.6637931034482758
male,2002,26,1.5612244897959184
male,2002,27,1.435897435897436
male,2002,28,1.2950819672131149
male,2002,29,1.3410852713178294
male,2002,30,1.15625
male,2002,31,1.4954128440366972
male,2002,32,1.1870503597122302
male,2002,33,1.7264150943396226
male,2002,34,1.674074074074074
male,2002,35,1.4177215189873418
male,2002,36,2
male,2002,37,1.8
male,2002,38,1.6666666666666667
male,2002,39,2.0217391304347827
male,2002,40,1.935251798561151
male,2002,41,1.8344827586206895
male,2002,42,1.828358208955224
male,2002,43,1.53125
male,2002,44,1.921259842519685
male,2002,45,2.0155038759689923
male,2002,46,1.937984496124031
male,2002,47,1.6702127659574468
male,2002,48,2.0672268907563027
male,2002,49,1.4166666666666667
male,2002,50,1.6017699115044248
male,2002,51,1.7184466019417475
male,2002,52,1.5555555555555556
male,2002,53,1.696078431372549
male,2002,54,1.7837837837837838
male,2002,55,1.6
male,2002,56,1.2427184466019416
male,2002,57,1.4943820224719102
male,2002,58,1.97979797979798
male,2002,59,2.2795698924731185
male,2002,60,1.6635514018691588
male,2002,61,1.1954022988505748
male,2002,62,1.8795180722891567
male,2002,63,1.625
male,2002,64,1.2903225806451613
male,2002,65,0.825
male,2002,66,1.4852941176470589
male,2002,67,0.8481012658227848
male,2002,68,0.8472222222222222
male,2002,69,1
male,2002,70,1.1
male,2002,71,0.9594594594594594
male,2002,72,1.3623188405797102
male,2002,73,1.5443037974683544
male,2002,74,1.492063492063492
male,2002,75,0.847457627118644
male,2002,76,2.061224489795918
male,2002,77,1.5813953488372092
male,2002,78,1.5
male,2002,79,1.972972972972973
male,2002,80,1.7333333333333334
male,2002,81,1.5333333333333334
male,2002,82,1.457142857142857
male,2002,83,2.272727272727273
male,2002,84,1.3333333333333333
male,2002,85,2.1538461538461537
male,2002,86,1.8333333333333333
male,2002,87,1.5
male,2002,88,0.75
male,2002,89,1.2
male,2002,90,3.3333333333333335
male,2002,91,0.5
male,2002,92,4.166666666666667
male,2002,93,0.5
male,2002,95,2.4
male,2002,97,NaN
male,2003,15,1.4545454545454546
male,2003,16,1.1343283582089552
male,2003,17,1.1982758620689655
male,2003,18,1.4102564102564104
male,2003,19,1.287037037037037
male,2003,20,1.5925925925925926
male,2003,21,1.9423076923076923
male,2003,22,1.2604166666666667
male,2003,23,1.6974789915966386
male,2003,24,1.3535353535353536
male,2003,25,1.3291139240506329
male,2003,26,1.794392523364486
male,2003,27,1.592920353982301
male,2003,28,1.3693693693693694
male,2003,29,1.3714285714285714
male,2003,30,1.6838235294117647
male,2003,31,1.3559322033898304
male,2003,32,1.2113821138211383
male,2003,33,1.7086614173228347
male,2003,34,1.7818181818181817
male,2003,35,1.2307692307692308
male,2003,36,1.437956204379562
male,2003,37,1.664
male,2003,38,1.2091503267973855
male,2003,39,1.489051094890511
male,2003,40,2
male,2003,41,2.0694444444444446
male,2003,42,1.7659574468085106
male,2003,43,1.7419354838709677
male,2003,44,1.128
male,2003,45,1.5390625
male,2003,46,1.937984496124031
male,2003,47,1.9913793103448276
male,2003,48,1.6534653465346534
male,2003,49,1.6
male,2003,50,1.08
male,2003,51,1.5391304347826087
male,2003,52,1.4489795918367347
male,2003,53,1.3981481481481481
male,2003,54,1.7864077669902914
male,2003,55,1.4862385321100917
male,2003,56,1.5524475524475525
male,2003,57,1
male,2003,58,1.2530120481927711
male,2003,59,1.4842105263157894
male,2003,60,2.0816326530612246
male,2003,61,1.06
male,2003,62,0.9012345679012346
male,2003,63,1.3513513513513513
male,2003,64,1.408450704225352
male,2003,65,1.0769230769230769
male,2003,66,0.6527777777777778
male,2003,67,1.4705882352941178
male,2003,68,0.9428571428571428
male,2003,69,1.2361111111111112
male,2003,70,1.15625
male,2003,71,1.671875
male,2003,72,1.1690140845070423
male,2003,73,1.4444444444444444
male,2003,74,1.7532467532467533
male,2003,75,1.6557377049180328
male,2003,76,1.152542372881356
male,2003,77,1.711111111111111
male,2003,78,1.7142857142857142
male,2003,79,1.4285714285714286
male,2003,80,2.2439024390243905
male,2003,81,2.1666666666666665
male,2003,82,1.5365853658536586
male,2003,83,2
male,2003,84,2.823529411764706
male,2003,85,0.9411764705882353
male,2003,86,1.8
male,2003,87,1.4166666666666667
male,2003,88,4.111111111111111
male,2003,89,0.8
male,2003,90,2
male,2003,91,9
male,2003,92,0
male,2003,93,0.75
male,2003,94,0.5
male,2003,96,0.5
male,2004,15,1.5769230769230769
male,2004,16,1.202020202020202
male,2004,17,1.3495934959349594
male,2004,18,1.1111111111111112
male,2004,19,1.1938775510204083
male,2004,20,1.150943396226415
male,2004,21,1.711340206185567
male,2004,22,1.690721649484536
male,2004,23,1.3222222222222222
male,2004,24,1.4796747967479675
male,2004,25,1.510204081632653
male,2004,26,1.3647058823529412
male,2004,27,1.8762886597938144
male,2004,28,1.7747747747747749
male,2004,29,1.5
male,2004,30,1.4912280701754386
male,2004,31,1.1176470588235294
male,2004,32,1.1938775510204083
male,2004,33,1.2735042735042734
male,2004,34,1.4015151515151516
male,2004,35,1.7156862745098038
male,2004,36,1.568
male,2004,37,1.2083333333333333
male,2004,38,1.7
male,2004,39,1.0405405405405406
male,2004,40,1.5037037037037038
male,2004,41,1.9609375
male,2004,42,1.5454545454545454
male,2004,43,2.09375
male,2004,44,1.4918032786885247
male,2004,45,1.452991452991453
male,2004,46,1.7394957983193278
male,2004,47,1.9017857142857142
male,2004,48,1.99009900990099
male,2004,49,1.1473684210526316
male,2004,50,1.4215686274509804
male,2004,51,1.4565217391304348
male,2004,52,1.4444444444444444
male,2004,53,1.98
male,2004,54,1.57
male,2004,55,2.0869565217391304
male,2004,56,1.5398230088495575
male,2004,57,1.1044776119402986
male,2004,58,1.2087912087912087
male,2004,59,1.0512820512820513
male,2004,60,1.5294117647058822
male,2004,61,2.119047619047619
male,2004,62,1.3085106382978724
male,2004,63,1.408450704225352
male,2004,64,1.4444444444444444
male,2004,65,1.32
male,2004,66,1.2891566265060241
male,2004,67,0.9420289855072463
male,2004,68,1.2105263157894737
male,2004,69,0.8923076923076924
male,2004,70,1.0615384615384615
male,2004,71,1.2413793103448276
male,2004,72,1.6865671641791045
male,2004,73,0.8059701492537313
male,2004,74,1.2321428571428572
male,2004,75,1.462686567164179
male,2004,76,1.5925925925925926
male,2004,77,1.125
male,2004,78,2.4324324324324325
male,2004,79,2.2666666666666666
male,2004,80,1.5714285714285714
male,2004,81,1.7777777777777777
male,2004,82,2.4545454545454546
male,2004,83,2.1176470588235294
male,2004,84,1.1428571428571428
male,2004,85,2.0625
male,2004,86,1.9333333333333333
male,2004,87,3.4285714285714284
male,2004,88,1.4545454545454546
male,2004,89,1.1666666666666667
male,2004,90,2.1666666666666665
male,2004,91,0.5
male,2004,92,NaN
male,2004,93,0
male,2004,94,3
male,2004,95,1
male,2004,97,1
male,2005,15,1.2142857142857142
male,2005,16,1.4919354838709677
male,2005,17,1.457142857142857
male,2005,18,1.2820512820512822
male,2005,19,1.5604395604395604
male,2005,20,1.6306306306306306
male,2005,21,1.7473684210526317
male,2005,22,1.8673469387755102
male,2005,23,1.9411764705882353
male,2005,24,1.4042553191489362
male,2005,25,1.7355371900826446
male,2005,26,1.81
male,2005,27,1.2727272727272727
male,2005,28,1.9230769230769231
male,2005,29,1.5566037735849056
male,2005,30,1.6415094339622642
male,2005,31,1.5423728813559323
male,2005,32,1.7719298245614035
male,2005,33,1.5233644859813085
male,2005,34,1.546218487394958
male,2005,35,1
male,2005,36,1.5425531914893618
male,2005,37,1.5426356589147288
male,2005,38,1.75
male,2005,39,1.3495934959349594
male,2005,40,1.2734375
male,2005,41,1.7421875
male,2005,42,2.1403508771929824
male,2005,43,1.6470588235294117
male,2005,44,2.0504201680672267
male,2005,45,1.6916666666666667
male,2005,46,1.0442477876106195
male,2005,47,1.9009009009009008
male,2005,48,2.0086206896551726
male,2005,49,1.8613861386138615
male,2005,50,1.1808510638297873
male,2005,51,1.4787234042553192
male,2005,52,1.6521739130434783
male,2005,53,1.3703703703703705
male,2005,54,1.2947368421052632
male,2005,55,1.4747474747474747
male,2005,56,1.8837209302325582
male,2005,57,1.330188679245283
male,2005,58,1.3333333333333333
male,2005,59,0.9518072289156626
male,2005,60,0.9027777777777778
male,2005,61,1.1604938271604939
male,2005,62,2.1379310344827585
male,2005,63,1.6
male,2005,64,1.5135135135135136
male,2005,65,1.155844155844156
male,2005,66,0.8873239436619719
male,2005,67,1.25
male,2005,68,0.6666666666666666
male,2005,69,1.4642857142857142
male,2005,70,1.2063492063492063
male,2005,71,0.7627118644067796
male,2005,72,1.0526315789473684
male,2005,73,1.5166666666666666
male,2005,74,0.9692307692307692
male,2005,75,1.320754716981132
male,2005,76,2.081967213114754
male,2005,77,1.9215686274509804
male,2005,78,1.5272727272727273
male,2005,79,2.096774193548387
male,2005,80,1.7037037037037037
male,2005,81,1.7297297297297298
male,2005,82,2.9285714285714284
male,2005,83,2.1904761904761907
male,2005,84,1.9655172413793103
male,2005,85,1.7222222222222223
male,2005,86,2.25
male,2005,87,0.75
male,2005,88,2
male,2005,89,2.1666666666666665
male,2005,90,1.4
male,2005,91,0.3333333333333333
male,2005,92,0
male,2005,94,0
male,2005,95,NaN
male,2005,96,8
male,2005,98,2
male,2006,15,1.6666666666666667
male,2006,16,1.146341463414634
male,2006,17,1.3245614035087718
male,2006,18,1.1702127659574468
male,2006,19,1.5420560747663552
male,2006,20,1.3645833333333333
male,2006,21,1.5247524752475248
male,2006,22,1.092783505154639
male,2006,23,1.5591397849462365
male,2006,24,1.2359550561797752
male,2006,25,1.8072289156626506
male,2006,26,1.3333333333333333
male,2006,27,2.042105263157895
male,2006,28,0.9887640449438202
male,2006,29,1.7959183673469388
male,2006,30,1.2197802197802199
male,2006,31,1.766990291262136
male,2006,32,1.2831858407079646
male,2006,33,1.3793103448275863
male,2006,34,1.2452830188679245
male,2006,35,1.4579439252336448
male,2006,36,1.2903225806451613
male,2006,37,1.7333333333333334
male,2006,38,1.7226890756302522
male,2006,39,1.5238095238095237
male,2006,40,1.2540983606557377
male,2006,41,1.3157894736842106
male,2006,42,1.6341463414634145
male,2006,43,1.9322033898305084
male,2006,44,1.5245901639344261
male,2006,45,1.7916666666666667
male,2006,46,1.6936936936936937
male,2006,47,1.6160714285714286
male,2006,48,2.144144144144144
male,2006,49,1.3831775700934579
male,2006,50,1.5353535353535352
male,2006,51,1.1720430107526882
male,2006,52,2.108695652173913
male,2006,53,1.4216867469879517
male,2006,54,1.4368932038834952
male,2006,55,1.9183673469387754
male,2006,56,1.3333333333333333
male,2006,57,2
male,2006,58,1.488888888888889
male,2006,59,1.4962406015037595
male,2006,60,0.8953488372093024
male,2006,61,1.1971830985915493
male,2006,62,1.617283950617284
male,2006,63,2.0232558139534884
male,2006,64,1.2234042553191489
male,2006,65,1.0845070422535212
male,2006,66,1.0144927536231885
male,2006,67,1.3150684931506849
male,2006,68,1.36
male,2006,69,0.4264705882352941
male,2006,70,1.7358490566037736
male,2006,71,0.8387096774193549
male,2006,72,1.5172413793103448
male,2006,73,1.3518518518518519
male,2006,74,1.6140350877192982
male,2006,75,1.359375
male,2006,76,0.8979591836734694
male,2006,77,1.5384615384615385
male,2006,78,1.8125
male,2006,79,1.7608695652173914
male,2006,80,2.75
male,2006,81,2.2083333333333335
male,2006,82,1.25
male,2006,83,1.8518518518518519
male,2006,84,3.05
male,2006,85,1.5238095238095237
male,2006,86,1.6666666666666667
male,2006,87,2.4285714285714284
male,2006,88,0.8461538461538461
male,2006,89,2
male,2006,90,3.5
male,2006,91,1
male,2006,92,3
male,2006,93,3
male,2006,95,9
male,2006,96,2.5
male,2006,97,0
male,2007,15,0.5263157894736842
male,2007,16,1.3410852713178294
male,2007,17,1.3421052631578947
male,2007,18,1.5963302752293578
male,2007,19,1.732394366197183
male,2007,20,1.35
male,2007,21,1.375
male,2007,22,1.553191489361702
male,2007,23,1.2375
male,2007,24,1.348314606741573
male,2007,25,1.3452380952380953
male,2007,26,1.3076923076923077
male,2007,27,1.4915254237288136
male,2007,28,1.7471264367816093
male,2007,29,1.6753246753246753
male,2007,30,1.5612244897959184
male,2007,31,1.4444444444444444
male,2007,32,1.8282828282828283
male,2007,33,1.6545454545454545
male,2007,34,1.3153153153153154
male,2007,35,1.485981308411215
male,2007,36,1.3272727272727274
male,2007,37,1.1833333333333333
male,2007,38,1.71875
male,2007,39,1.2773109243697478
male,2007,40,2.0166666666666666
male,2007,41,1.4603174603174602
male,2007,42,1.353846153846154
male,2007,43,1.5042735042735043
male,2007,44,2.0754716981132075
male,2007,45,1.6554621848739495
male,2007,46,1.8272727272727274
male,2007,47,1.4757281553398058
male,2007,48,1.7755102040816326
male,2007,49,1.925531914893617
male,2007,50,1.990909090909091
male,2007,51,1.7252747252747254
male,2007,52,1.8953488372093024
male,2007,53,1.4270833333333333
male,2007,54,1.5529411764705883
male,2007,55,1.4893617021276595
male,2007,56,1.4301075268817205
male,2007,57,1.2444444444444445
male,2007,58,1.627906976744186
male,2007,59,1.0309278350515463
male,2007,60,1.2777777777777777
male,2007,61,0.7532467532467533
male,2007,62,1.492537313432836
male,2007,63,1.5
male,2007,64,1.4545454545454546
male,2007,65,0.7045454545454546
male,2007,66,1.3692307692307693
male,2007,67,1.393939393939394
male,2007,68,1.1515151515151516
male,2007,69,1.1756756756756757
male,2007,70,0.640625
male,2007,71,1.52
male,2007,72,1.3064516129032258
male,2007,73,1.2884615384615385
male,2007,74,1.0769230769230769
male,2007,75,1.4482758620689655
male,2007,76,1.2833333333333334
male,2007,77,0.9772727272727273
male,2007,78,1.9807692307692308
male,2007,79,2.2195121951219514
male,2007,80,2.2954545454545454
male,2007,81,3.25
male,2007,82,2.0952380952380953
male,2007,83,1.391304347826087
male,2007,84,1.78125
male,2007,85,3.1666666666666665
male,2007,86,2.0526315789473686
male,2007,87,2.25
male,2007,88,4
male,2007,89,1.75
male,2007,90,4.857142857142857
male,2007,91,1
male,2007,92,1.5
male,2007,93,1
male,2007,94,NaN
male,2007,96,5
male,2007,97,0
male,2007,98,0
male,2008,15,1.0625
male,2008,16,0.9824561403508771
male,2008,17,1.7391304347826086
male,2008,18,1.297029702970297
male,2008,19,1.205607476635514
male,2008,20,1.917808219178082
male,2008,21,1.6526315789473685
male,2008,22,1.7794117647058822
male,2008,23,1.7011494252873562
male,2008,24,1.4615384615384615
male,2008,25,0.8571428571428571
male,2008,26,1.617283950617284
male,2008,27,1.619047619047619
male,2008,28,1.9917355371900827
male,2008,29,2
male,2008,30,1.4615384615384615
male,2008,31,1.846938775510204
male,2008,32,1.2857142857142858
male,2008,33,1.9166666666666667
male,2008,34,1.5326086956521738
male,2008,35,1.4913793103448276
male,2008,36,1.815217391304348
male,2008,37,1.3076923076923077
male,2008,38,1.6607142857142858
male,2008,39,1.6813186813186813
male,2008,40,1.5932203389830508
male,2008,41,1.6929824561403508
male,2008,42,1.9553571428571428
male,2008,43,1.217741935483871
male,2008,44,1.9557522123893805
male,2008,45,2.393939393939394
male,2008,46,1.456140350877193
male,2008,47,1.798165137614679
male,2008,48,1.881720430107527
male,2008,49,1.3541666666666667
male,2008,50,2.097826086956522
male,2008,51,1.88
male,2008,52,1.3932584269662922
male,2008,53,1.9090909090909092
male,2008,54,1.6352941176470588
male,2008,55,1.4146341463414633
male,2008,56,1.75
male,2008,57,1.4761904761904763
male,2008,58,0.9024390243902439
male,2008,59,1.5569620253164558
male,2008,60,1.8131868131868132
male,2008,61,1.6724137931034482
male,2008,62,0.782051282051282
male,2008,63,0.7735849056603774
male,2008,64,1.1408450704225352
male,2008,65,2.1265822784810124
male,2008,66,1.036144578313253
male,2008,67,1
male,2008,68,1.6349206349206349
male,2008,69,1.0769230769230769
male,2008,70,1.0277777777777777
male,2008,71,0.7068965517241379
male,2008,72,1.8604651162790697
male,2008,73,1.4827586206896552
male,2008,74,1
male,2008,75,1.6938775510204083
male,2008,76,1.3137254901960784
male,2008,77,1.2745098039215685
male,2008,78,0.7368421052631579
male,2008,79,2.0697674418604652
male,2008,80,2.1904761904761907
male,2008,81,1.945945945945946
male,2008,82,2.2857142857142856
male,2008,83,1.4
male,2008,84,1.1538461538461537
male,2008,85,2.3529411764705883
male,2008,86,3.642857142857143
male,2008,87,2.2777777777777777
male,2008,88,2.625
male,2008,89,2.7777777777777777
male,2008,90,3.857142857142857
male,2008,91,3.25
male,2008,92,0.3333333333333333
male,2008,93,1.5
male,2008,94,4
male,2008,95,NaN
male,2008,97,1
NA,2006,16,NaN
NA,2006,17,NaN
NA,2006,18,NaN
NA,2006,19,NaN
NA,2006,20,NaN
NA,2006,21,NaN
NA,2006,22,NaN
NA,2006,23,NaN
NA,2006,24,NaN
NA,2006,25,NaN
NA,2006,26,NaN
NA,2006,27,NaN
NA,2006,28,NaN
NA,2006,29,NaN
NA,2006,30,NaN
NA,2006,31,NaN
NA,2006,32,NaN
NA,2006,33,NaN
NA,2006,34,NaN
NA,2006,35,NaN
NA,2006,36,NaN
NA,2006,37,NaN
NA,2006,38,NaN
NA,2006,39,NaN
NA,2006,40,NaN
NA,2006,41,NaN
NA,2006,42,NaN
NA,2006,43,NaN
NA,2006,44,NaN
NA,2006,45,NaN
NA,2006,46,NaN
NA,2006,47,NaN
NA,2006,48,NaN
NA,2006,49,NaN
NA,2006,50,NaN
NA,2006,51,NaN
NA,2006,52,NaN
NA,2006,53,NaN
NA,2006,54,NaN
NA,2006,55,NaN
NA,2006,56,NaN
NA,2006,57,NaN
NA,2006,58,NaN
NA,2006,59,NaN
NA,2006,60,NaN
NA,2006,61,NaN
NA,2006,62,NaN
NA,2006,63,NaN
NA,2006,64,NaN
NA,2006,65,NaN
NA,2006,66,NaN
NA,2006,67,NaN
NA,2006,68,NaN
NA,2006,69,NaN
NA,2006,70,NaN
NA,2006,71,NaN
NA,2006,72,NaN
NA,2006,73,NaN
NA,2006,74,NaN
NA,2006,75,NaN
NA,2006,76,NaN
NA,2006,77,NaN
NA,2006,78,NaN
NA,2006,79,NaN
NA,2006,81,NaN
NA,2006,82,NaN
NA,2006,83,NaN
NA,2006,85,NaN
NA,2006,86,NaN
NA,2006,87,NaN
NA,2007,16,NaN
NA,2007,17,NaN
NA,2007,18,NaN
NA,2007,19,NaN
NA,2007,20,NaN
NA,2007,21,NaN
NA,2007,22,NaN
NA,2007,23,NaN
NA,2007,24,NaN
NA,2007,25,NaN
NA,2007,26,NaN
NA,2007,27,NaN
NA,2007,28,NaN
NA,2007,29,NaN
NA,2007,30,NaN
NA,2007,31,NaN
NA,2007,32,NaN
NA,2007,33,NaN
NA,2007,34,NaN
NA,2007,35,NaN
NA,2007,36,NaN
NA,2007,37,NaN
NA,2007,38,NaN
NA,2007,39,NaN
NA,2007,40,NaN
NA,2007,41,NaN
NA,2007,42,NaN
NA,2007,43,NaN
NA,2007,44,NaN
NA,2007,45,NaN
NA,2007,46,NaN
NA,2007,47,NaN
NA,2007,48,NaN
NA,2007,49,NaN
NA,2007,50,NaN
NA,2007,51,NaN
NA,2007,52,NaN
NA,2007,53,NaN
NA,2007,54,NaN
NA,2007,55,NaN
NA,2007,56,NaN
NA,2007,57,NaN
NA,2007,58,NaN
NA,2007,59,NaN
NA,2007,60,NaN
NA,2007,61,NaN
NA,2007,62,NaN
NA,2007,63,NaN
NA,2007,64,NaN
NA,2007,65,NaN
NA,2007,66,NaN
NA,2007,67,NaN
NA,2007,68,NaN
NA,2007,69,NaN
NA,2007,70,NaN
NA,2007,71,NaN
NA,2007,72,NaN
NA,2007,73,NaN
NA,2007,74,NaN
NA,2007,75,NaN
NA,2007,76,NaN
NA,2007,77,NaN
NA,2007,78,NaN
NA,2007,79,NaN
NA,2007,80,NaN
NA,2007,81,NaN
NA,2007,82,NaN
NA,2007,83,NaN
NA,2007,84,NaN
NA,2007,85,NaN
NA,2007,86,NaN
NA,2007,87,NaN
NA,2007,88,NaN
NA,2007,89,NaN
NA,2007,92,NaN
NA,2008,15,NaN
NA,2008,16,NaN
NA,2008,17,NaN
NA,2008,18,NaN
NA,2008,19,NaN
NA,2008,20,NaN
NA,2008,21,NaN
NA,2008,22,NaN
NA,2008,23,NaN
NA,2008,24,NaN
NA,2008,25,NaN
NA,2008,26,NaN
NA,2008,27,NaN
NA,2008,28,NaN
NA,2008,29,NaN
NA,2008,30,NaN
NA,2008,31,NaN
NA,2008,32,NaN
NA,2008,33,NaN
NA,2008,34,NaN
NA,2008,35,NaN
NA,2008,36,NaN
NA,2008,37,NaN
NA,2008,38,NaN
NA,2008,39,NaN
NA,2008,40,NaN
NA,2008,41,NaN
NA,2008,42,NaN
NA,2008,43,NaN
NA,2008,44,NaN
NA,2008,45,NaN
NA,2008,46,NaN
NA,2008,47,NaN
NA,2008,48,NaN
NA,2008,49,NaN
NA,2008,50,NaN
NA,2008,51,NaN
NA,2008,52,NaN
NA,2008,53,NaN
NA,2008,54,NaN
NA,2008,55,NaN
NA,2008,56,NaN
NA,2008,57,NaN
NA,2008,58,NaN
NA,2008,59,NaN
NA,2008,60,NaN
NA,2008,61,NaN
NA,2008,62,NaN
NA,2008,63,NaN
NA,2008,64,NaN
NA,2008,65,NaN
NA,2008,66,NaN
NA,2008,67,NaN
NA,2008,68,NaN
NA,2008,69,NaN
NA,2008,70,NaN
NA,2008,71,NaN
NA,2008,72,NaN
NA,2008,73,NaN
NA,2008,74,NaN
NA,2008,75,NaN
NA,2008,76,NaN
NA,2008,77,NaN
NA,2008,78,NaN
NA,2008,79,NaN
NA,2008,80,NaN
NA,2008,81,NaN
NA,2008,82,NaN
NA,2008,83,NaN
NA,2008,84,NaN
NA,2008,85,NaN
NA,2008,86,NaN
NA,2008,87,NaN
NA,2008,88,NaN
NA,2008,89,NaN
